dataset,donor,date,session,trial,partner,recipient,payoff_condition,partner_present,hormone,right.left,response
2,404,2017-04-21,10,6,N, ,Side bias,Partner absent,SAL,R,1
2,404,2017-04-21,10,7,N, ,Side bias,Partner absent,SAL,L,0
2,404,2017-04-21,10,8,N, ,Side bias,Partner absent,SAL,L,0
2,404,2017-04-21,10,9,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-04-21,10,10,N, ,Altruistic,Partner absent,SAL,L,0
2,404,2017-04-21,10,11,N, ,Altruistic,Partner absent,SAL,L,0
2,404,2017-04-21,10,12,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-04-21,10,13,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-04-21,10,14,N, ,Prosocial,Partner absent,SAL,L,0
2,404,2017-04-21,10,15,N, ,Altruistic,Partner absent,SAL,L,0
2,404,2017-04-21,10,16,N, ,Altruistic,Partner absent,SAL,NA,NA
2,404,2017-04-24,11,1,L,791,Pre-test,Partner present,A,L,1
2,404,2017-04-24,11,2,L,791,Pre-test,Partner present,A,R,1
2,404,2017-04-24,11,3,L,791,Pre-test,Partner present,A,R,1
2,404,2017-04-24,11,4,L,791,Pre-test,Partner present,A,L,1
2,404,2017-04-24,11,5,L,791,Side bias,Partner present,A,R,1
2,404,2017-04-24,11,6,L,791,Side bias,Partner present,A,L,0
2,404,2017-04-24,11,7,L,791,Side bias,Partner present,A,R,1
2,404,2017-04-24,11,8,L,791,Side bias,Partner present,A,R,1
2,404,2017-04-24,11,9,L,791,Prosocial,Partner present,A,L,1
2,404,2017-04-24,11,10,L,791,Altruistic,Partner present,A,NA,NA
2,404,2017-04-24,11,11,L,791,Prosocial,Partner present,A,R,0
2,404,2017-04-24,11,12,L,791,Prosocial,Partner present,A,L,1
2,404,2017-04-24,11,13,L,791,Altruistic,Partner present,A,NA,NA
2,404,2017-04-24,11,14,L,791,Altruistic,Partner present,A,NA,NA
2,404,2017-04-24,11,15,L,791,Altruistic,Partner present,A,NA,NA
2,404,2017-04-24,11,16,L,791,Prosocial,Partner present,A,L,1
2,404,2017-04-25,12,1,N, ,Pre-test,Partner absent,SAL,R,1
2,404,2017-04-25,12,2,N, ,Pre-test,Partner absent,SAL,R,1
2,404,2017-04-25,12,3,N, ,Pre-test,Partner absent,SAL,L,1
2,404,2017-04-25,12,4,N, ,Pre-test,Partner absent,SAL,L,1
2,404,2017-04-25,12,5,N, ,Side bias,Partner absent,SAL,R,1
2,404,2017-04-25,12,6,N, ,Side bias,Partner absent,SAL,R,1
2,404,2017-04-25,12,7,N, ,Side bias,Partner absent,SAL,R,1
2,404,2017-04-25,12,8,N, ,Side bias,Partner absent,SAL,R,1
2,404,2017-04-25,12,9,N, ,Prosocial,Partner absent,SAL,L,0
2,404,2017-04-25,12,10,N, ,Prosocial,Partner absent,SAL,L,0
2,404,2017-04-25,12,11,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-04-25,12,12,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-04-25,12,13,N, ,Altruistic,Partner absent,SAL,NA,NA
2,404,2017-04-25,12,14,N, ,Altruistic,Partner absent,SAL,R,1
2,404,2017-04-25,12,15,N, ,Altruistic,Partner absent,SAL,R,1
2,404,2017-04-25,12,16,N, ,Altruistic,Partner absent,SAL,R,1
2,404,2017-04-26,13,1,L,791,Pre-test,Partner present,B,L,1
2,404,2017-04-26,13,2,L,791,Pre-test,Partner present,B,L,1
2,404,2017-04-26,13,3,L,791,Pre-test,Partner present,B,R,1
2,404,2017-04-26,13,4,L,791,Pre-test,Partner present,B,R,1
2,404,2017-04-26,13,5,L,791,Side bias,Partner present,B,L,0
2,404,2017-04-26,13,6,L,791,Side bias,Partner present,B,L,0
2,404,2017-04-26,13,7,L,791,Side bias,Partner present,B,L,0
2,404,2017-04-26,13,8,L,791,Side bias,Partner present,B,L,0
2,404,2017-04-26,13,9,L,791,Prosocial,Partner present,B,R,0
2,404,2017-04-26,13,10,L,791,Altruistic,Partner present,B,R,0
2,404,2017-04-26,13,11,L,791,Altruistic,Partner present,B,L,1
2,404,2017-04-26,13,12,L,791,Altruistic,Partner present,B,NA,NA
2,404,2017-04-26,13,13,L,791,Prosocial,Partner present,B,R,0
2,404,2017-04-26,13,14,L,791,Prosocial,Partner present,B,R,0
2,404,2017-04-26,13,15,L,791,Altruistic,Partner present,B,NA,NA
2,404,2017-04-26,13,16,L,791,Prosocial,Partner present,B,R,0
2,404,2017-04-27,14,1,N, ,Pre-test,Partner absent,SAL,L,1
2,404,2017-04-27,14,2,N, ,Pre-test,Partner absent,SAL,L,1
2,404,2017-04-27,14,3,N, ,Pre-test,Partner absent,SAL,R,1
2,404,2017-04-27,14,4,N, ,Pre-test,Partner absent,SAL,R,1
2,404,2017-04-27,14,5,N, ,Side bias,Partner absent,SAL,R,1
2,404,2017-04-27,14,6,N, ,Side bias,Partner absent,SAL,R,1
2,404,2017-04-27,14,7,N, ,Side bias,Partner absent,SAL,R,1
2,404,2017-04-27,14,8,N, ,Side bias,Partner absent,SAL,L,0
2,404,2017-04-27,14,9,N, ,Altruistic,Partner absent,SAL,R,1
2,404,2017-04-27,14,10,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-04-27,14,11,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-04-27,14,12,N, ,Altruistic,Partner absent,SAL,NA,NA
2,404,2017-04-27,14,13,N, ,Altruistic,Partner absent,SAL,NA,NA
2,404,2017-04-27,14,14,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-04-27,14,15,N, ,Altruistic,Partner absent,SAL,R,1
2,404,2017-04-27,14,16,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-04-28,15,1,R,791,Pre-test,Partner present,A,L,1
2,404,2017-04-28,15,2,R,791,Pre-test,Partner present,A,L,1
2,404,2017-04-28,15,3,R,791,Pre-test,Partner present,A,R,1
2,404,2017-04-28,15,4,R,791,Pre-test,Partner present,A,R,1
2,404,2017-04-28,15,5,R,791,Side bias,Partner present,A,L,0
2,404,2017-04-28,15,6,R,791,Side bias,Partner present,A,R,1
2,404,2017-04-28,15,7,R,791,Side bias,Partner present,A,R,1
2,404,2017-04-28,15,8,R,791,Side bias,Partner present,A,L,0
2,404,2017-04-28,15,9,R,791,Prosocial,Partner present,A,R,1
2,404,2017-04-28,15,10,R,791,Prosocial,Partner present,A,L,0
2,404,2017-04-28,15,11,R,791,Altruistic,Partner present,A,NA,NA
2,404,2017-04-28,15,12,R,791,Prosocial,Partner present,A,L,0
2,404,2017-04-28,15,13,R,791,Altruistic,Partner present,A,NA,NA
2,404,2017-04-28,15,14,R,791,Prosocial,Partner present,A,L,0
2,404,2017-04-28,15,15,R,791,Altruistic,Partner present,A,NA,NA
2,404,2017-04-28,15,16,R,791,Altruistic,Partner present,A,NA,NA
2,404,2017-05-01,16,1,N, ,Pre-test,Partner absent,SAL,R,1
2,404,2017-05-01,16,2,N, ,Pre-test,Partner absent,SAL,L,1
2,404,2017-05-01,16,3,N, ,Pre-test,Partner absent,SAL,R,1
2,404,2017-05-01,16,4,N, ,Pre-test,Partner absent,SAL,L,1
2,404,2017-05-01,16,5,N, ,Side bias,Partner absent,SAL,R,1
2,404,2017-05-01,16,6,N, ,Side bias,Partner absent,SAL,L,0
2,404,2017-05-01,16,7,N, ,Side bias,Partner absent,SAL,R,1
2,404,2017-05-01,16,8,N, ,Side bias,Partner absent,SAL,R,1
2,404,2017-05-01,16,9,N, ,Altruistic,Partner absent,SAL,R,1
2,404,2017-05-01,16,10,N, ,Altruistic,Partner absent,SAL,R,1
2,404,2017-05-01,16,11,N, ,Altruistic,Partner absent,SAL,R,1
2,404,2017-05-01,16,12,N, ,Prosocial,Partner absent,SAL,L,0
2,404,2017-05-01,16,13,N, ,Altruistic,Partner absent,SAL,R,1
2,404,2017-05-01,16,14,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-05-01,16,15,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-05-01,16,16,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-05-02,17,1,R,791,Pre-test,Partner present,C,L,1
2,404,2017-05-02,17,2,R,791,Pre-test,Partner present,C,R,1
2,404,2017-05-02,17,3,R,791,Pre-test,Partner present,C,L,1
2,404,2017-05-02,17,4,R,791,Pre-test,Partner present,C,R,1
2,404,2017-05-02,17,5,R,791,Side bias,Partner present,C,R,1
2,404,2017-05-02,17,6,R,791,Side bias,Partner present,C,L,0
2,404,2017-05-02,17,7,R,791,Side bias,Partner present,C,R,1
2,404,2017-05-02,17,8,R,791,Side bias,Partner present,C,L,0
2,404,2017-05-02,17,9,R,791,Prosocial,Partner present,C,L,0
2,404,2017-05-02,17,10,R,791,Altruistic,Partner present,C,L,0
2,404,2017-05-02,17,11,R,791,Altruistic,Partner present,C,L,0
2,404,2017-05-02,17,12,R,791,Prosocial,Partner present,C,L,0
2,404,2017-05-02,17,13,R,791,Prosocial,Partner present,C,R,1
2,404,2017-05-02,17,14,R,791,Prosocial,Partner present,C,R,1
2,404,2017-05-02,17,15,R,791,Altruistic,Partner present,C,NA,NA
2,404,2017-05-02,17,16,R,791,Altruistic,Partner present,C,NA,NA
2,404,2017-05-03,18,1,N, ,Pre-test,Partner absent,SAL,R,1
2,404,2017-05-03,18,2,N, ,Pre-test,Partner absent,SAL,R,1
2,404,2017-05-03,18,3,N, ,Pre-test,Partner absent,SAL,L,1
2,404,2017-05-03,18,4,N, ,Pre-test,Partner absent,SAL,L,1
2,404,2017-05-03,18,5,N, ,Side bias,Partner absent,SAL,L,0
2,404,2017-05-03,18,6,N, ,Side bias,Partner absent,SAL,L,0
2,404,2017-05-03,18,7,N, ,Side bias,Partner absent,SAL,L,0
2,404,2017-05-03,18,8,N, ,Side bias,Partner absent,SAL,L,0
2,404,2017-05-03,18,9,N, ,Altruistic,Partner absent,SAL,R,1
2,404,2017-05-03,18,10,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-05-03,18,11,N, ,Altruistic,Partner absent,SAL,L,0
2,404,2017-05-03,18,12,N, ,Altruistic,Partner absent,SAL,NA,NA
2,404,2017-05-03,18,13,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-05-03,18,14,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-05-03,18,15,N, ,Prosocial,Partner absent,SAL,L,0
2,404,2017-05-03,18,16,N, ,Altruistic,Partner absent,SAL,R,1
2,404,2017-05-04,19,1,L,791,Pre-test,Partner present,A,R,1
2,404,2017-05-04,19,2,L,791,Pre-test,Partner present,A,R,1
2,404,2017-05-04,19,3,L,791,Pre-test,Partner present,A,L,1
2,404,2017-05-04,19,4,L,791,Pre-test,Partner present,A,L,1
2,404,2017-05-04,19,5,L,791,Side bias,Partner present,A,L,0
2,404,2017-05-04,19,6,L,791,Side bias,Partner present,A,L,0
2,404,2017-05-04,19,7,L,791,Side bias,Partner present,A,L,0
2,404,2017-05-04,19,8,L,791,Side bias,Partner present,A,L,0
2,404,2017-05-04,19,9,L,791,Altruistic,Partner present,A,R,0
2,404,2017-05-04,19,10,L,791,Altruistic,Partner present,A,NA,NA
2,404,2017-05-04,19,11,L,791,Altruistic,Partner present,A,NA,NA
2,404,2017-05-04,19,12,L,791,Prosocial,Partner present,A,R,0
2,404,2017-05-04,19,13,L,791,Prosocial,Partner present,A,R,0
2,404,2017-05-04,19,14,L,791,Prosocial,Partner present,A,R,0
2,404,2017-05-04,19,15,L,791,Prosocial,Partner present,A,R,0
2,404,2017-05-04,19,16,L,791,Altruistic,Partner present,A,NA,NA
2,404,2017-05-11,20,1,N, ,Pre-test,Partner absent,SAL,L,1
2,404,2017-05-11,20,2,N, ,Pre-test,Partner absent,SAL,L,1
2,404,2017-05-11,20,3,N, ,Pre-test,Partner absent,SAL,R,1
2,404,2017-05-11,20,4,N, ,Pre-test,Partner absent,SAL,R,1
2,404,2017-05-11,20,5,N, ,Side bias,Partner absent,SAL,R,1
2,404,2017-05-11,20,6,N, ,Side bias,Partner absent,SAL,R,1
2,404,2017-05-11,20,7,N, ,Side bias,Partner absent,SAL,L,0
2,404,2017-05-11,20,8,N, ,Side bias,Partner absent,SAL,R,1
2,404,2017-05-11,20,9,N, ,Altruistic,Partner absent,SAL,R,1
2,404,2017-05-11,20,10,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-05-11,20,11,N, ,Prosocial,Partner absent,SAL,L,0
2,404,2017-05-11,20,12,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-05-11,20,13,N, ,Altruistic,Partner absent,SAL,R,1
2,404,2017-05-11,20,14,N, ,Altruistic,Partner absent,SAL,R,1
2,404,2017-05-11,20,15,N, ,Altruistic,Partner absent,SAL,R,1
2,404,2017-05-11,20,16,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-05-12,21,1,L,791,Pre-test,Partner present,C,L,1
2,404,2017-05-12,21,2,L,791,Pre-test,Partner present,C,R,1
2,404,2017-05-12,21,3,L,791,Pre-test,Partner present,C,L,1
2,404,2017-05-12,21,4,L,791,Pre-test,Partner present,C,R,1
2,404,2017-05-12,21,5,L,791,Side bias,Partner present,C,L,0
2,404,2017-05-12,21,6,L,791,Side bias,Partner present,C,L,0
2,404,2017-05-12,21,7,L,791,Side bias,Partner present,C,L,0
2,404,2017-05-12,21,8,L,791,Side bias,Partner present,C,L,0
2,404,2017-05-12,21,9,L,791,Prosocial,Partner present,C,R,0
2,404,2017-05-12,21,10,L,791,Prosocial,Partner present,C,NA,NA
2,404,2017-05-12,21,11,L,791,Altruistic,Partner present,C,NA,NA
2,404,2017-05-12,21,12,L,791,Altruistic,Partner present,C,L,1
2,404,2017-05-12,21,13,L,791,Prosocial,Partner present,C,R,0
2,404,2017-05-12,21,14,L,791,Prosocial,Partner present,C,R,0
2,404,2017-05-12,21,15,L,791,Altruistic,Partner present,C,L,1
2,404,2017-05-12,21,16,L,791,Altruistic,Partner present,C,L,1
2,404,2017-05-15,22,1,N, ,Pre-test,Partner absent,SAL,L,0
2,404,2017-05-15,22,2,N, ,Pre-test,Partner absent,SAL,L,1
2,404,2017-05-15,22,3,N, ,Pre-test,Partner absent,SAL,R,1
2,404,2017-05-15,22,4,N, ,Pre-test,Partner absent,SAL,L,1
2,404,2017-05-15,22,5,N, ,Side bias,Partner absent,SAL,R,1
2,404,2017-05-15,22,6,N, ,Side bias,Partner absent,SAL,R,1
2,404,2017-05-15,22,7,N, ,Side bias,Partner absent,SAL,L,0
2,404,2017-05-15,22,8,N, ,Side bias,Partner absent,SAL,L,0
2,404,2017-05-15,22,9,N, ,Altruistic,Partner absent,SAL,R,1
2,404,2017-05-15,22,10,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-05-15,22,11,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-05-15,22,12,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-05-15,22,13,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-05-15,22,14,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-05-15,22,15,N, ,Altruistic,Partner absent,SAL,R,1
2,404,2017-05-15,22,16,N, ,Altruistic,Partner absent,SAL,R,1
2,404,2017-05-16,23,1,L,791,Pre-test,Partner present,B,R,1
2,404,2017-05-16,23,2,L,791,Pre-test,Partner present,B,R,1
2,404,2017-05-16,23,3,L,791,Pre-test,Partner present,B,L,1
2,404,2017-05-16,23,4,L,791,Pre-test,Partner present,B,L,1
2,404,2017-05-16,23,5,L,791,Side bias,Partner present,B,R,1
2,404,2017-05-16,23,6,L,791,Side bias,Partner present,B,L,0
2,404,2017-05-16,23,7,L,791,Side bias,Partner present,B,R,1
2,404,2017-05-16,23,8,L,791,Side bias,Partner present,B,R,1
2,404,2017-05-16,23,9,L,791,Prosocial,Partner present,B,R,0
2,404,2017-05-16,23,10,L,791,Prosocial,Partner present,B,L,1
2,404,2017-05-16,23,11,L,791,Altruistic,Partner present,B,R,0
2,404,2017-05-16,23,12,L,791,Altruistic,Partner present,B,NA,NA
2,404,2017-05-16,23,13,L,791,Prosocial,Partner present,B,L,1
2,404,2017-05-16,23,14,L,791,Altruistic,Partner present,B,R,0
2,404,2017-05-16,23,15,L,791,Altruistic,Partner present,B,NA,NA
2,404,2017-05-16,23,16,L,791,Prosocial,Partner present,B,L,1
2,404,2017-05-17,24,1,N, ,Pre-test,Partner absent,SAL,L,1
2,404,2017-05-17,24,2,N, ,Pre-test,Partner absent,SAL,R,1
2,404,2017-05-17,24,3,N, ,Pre-test,Partner absent,SAL,L,1
2,404,2017-05-17,24,4,N, ,Pre-test,Partner absent,SAL,R,1
2,404,2017-05-17,24,5,N, ,Side bias,Partner absent,SAL,L,0
2,404,2017-05-17,24,6,N, ,Side bias,Partner absent,SAL,R,1
2,404,2017-05-17,24,7,N, ,Side bias,Partner absent,SAL,L,0
2,404,2017-05-17,24,8,N, ,Side bias,Partner absent,SAL,L,0
2,404,2017-05-17,24,9,N, ,Altruistic,Partner absent,SAL,R,1
2,404,2017-05-17,24,10,N, ,Altruistic,Partner absent,SAL,L,0
2,404,2017-05-17,24,11,N, ,Altruistic,Partner absent,SAL,L,0
2,404,2017-05-17,24,12,N, ,Prosocial,Partner absent,SAL,L,0
2,404,2017-05-17,24,13,N, ,Altruistic,Partner absent,SAL,NA,NA
2,404,2017-05-17,24,14,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-05-17,24,15,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-05-17,24,16,N, ,Prosocial,Partner absent,SAL,L,0
2,404,2017-05-18,25,1,L,791,Pre-test,Partner present,B,R,1
2,404,2017-05-18,25,2,L,791,Pre-test,Partner present,B,R,0
2,404,2017-05-18,25,3,L,791,Pre-test,Partner present,B,L,1
2,404,2017-05-18,25,4,L,791,Pre-test,Partner present,B,R,1
2,404,2017-05-18,25,5,L,791,Side bias,Partner present,B,R,1
2,404,2017-05-18,25,6,L,791,Side bias,Partner present,B,R,1
2,404,2017-05-18,25,7,L,791,Side bias,Partner present,B,R,1
2,404,2017-05-18,25,8,L,791,Side bias,Partner present,B,R,1
2,404,2017-05-18,25,9,L,791,Altruistic,Partner present,B,NA,NA
2,404,2017-05-18,25,10,L,791,Altruistic,Partner present,B,NA,NA
2,404,2017-05-18,25,11,L,791,Altruistic,Partner present,B,R,0
2,404,2017-05-18,25,12,L,791,Altruistic,Partner present,B,NA,NA
2,404,2017-05-18,25,13,L,791,Prosocial,Partner present,B,L,1
2,404,2017-05-18,25,14,L,791,Prosocial,Partner present,B,L,1
2,404,2017-05-18,25,15,L,791,Prosocial,Partner present,B,L,1
2,404,2017-05-18,25,16,L,791,Prosocial,Partner present,B,R,0
2,404,2017-05-22,26,1,N, ,Pre-test,Partner absent,SAL,R,1
2,404,2017-05-22,26,2,N, ,Pre-test,Partner absent,SAL,L,1
2,404,2017-05-22,26,3,N, ,Pre-test,Partner absent,SAL,R,1
2,404,2017-05-22,26,4,N, ,Pre-test,Partner absent,SAL,L,1
2,404,2017-05-22,26,5,N, ,Side bias,Partner absent,SAL,R,1
2,404,2017-05-22,26,6,N, ,Side bias,Partner absent,SAL,L,0
2,404,2017-05-22,26,7,N, ,Side bias,Partner absent,SAL,R,1
2,404,2017-05-22,26,8,N, ,Side bias,Partner absent,SAL,R,1
2,404,2017-05-22,26,9,N, ,Altruistic,Partner absent,SAL,NA,NA
2,404,2017-05-22,26,10,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-05-22,26,11,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-05-22,26,12,N, ,Altruistic,Partner absent,SAL,NA,NA
2,404,2017-05-22,26,13,N, ,Altruistic,Partner absent,SAL,NA,NA
2,404,2017-05-22,26,14,N, ,Altruistic,Partner absent,SAL,NA,NA
2,404,2017-05-22,26,15,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-05-22,26,16,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-05-23,27,1,R,791,Pre-test,Partner present,C,R,0
2,404,2017-05-23,27,2,R,791,Pre-test,Partner present,C,R,1
2,404,2017-05-23,27,3,R,791,Pre-test,Partner present,C,L,1
2,404,2017-05-23,27,4,R,791,Pre-test,Partner present,C,R,1
2,404,2017-05-23,27,5,R,791,Side bias,Partner present,C,R,1
2,404,2017-05-23,27,6,R,791,Side bias,Partner present,C,R,1
2,404,2017-05-23,27,7,R,791,Side bias,Partner present,C,R,1
2,404,2017-05-23,27,8,R,791,Side bias,Partner present,C,R,1
2,404,2017-05-23,27,9,R,791,Prosocial,Partner present,C,R,1
2,404,2017-05-23,27,10,R,791,Altruistic,Partner present,C,NA,NA
2,404,2017-05-23,27,11,R,791,Prosocial,Partner present,C,R,1
2,404,2017-05-23,27,12,R,791,Altruistic,Partner present,C,NA,NA
2,404,2017-05-23,27,13,R,791,Altruistic,Partner present,C,NA,NA
2,404,2017-05-23,27,14,R,791,Altruistic,Partner present,C,NA,NA
2,404,2017-05-23,27,15,R,791,Prosocial,Partner present,C,R,1
2,404,2017-05-23,27,16,R,791,Prosocial,Partner present,C,R,1
2,404,2017-05-24,28,1,N, ,Pre-test,Partner absent,SAL,R,1
2,404,2017-05-24,28,2,N, ,Pre-test,Partner absent,SAL,L,1
2,404,2017-05-24,28,3,N, ,Pre-test,Partner absent,SAL,R,1
2,404,2017-05-24,28,4,N, ,Pre-test,Partner absent,SAL,R,0
2,404,2017-05-24,28,5,N, ,Side bias,Partner absent,SAL,L,0
2,404,2017-05-24,28,6,N, ,Side bias,Partner absent,SAL,R,1
2,404,2017-05-24,28,7,N, ,Side bias,Partner absent,SAL,R,1
2,404,2017-05-24,28,8,N, ,Side bias,Partner absent,SAL,L,0
2,404,2017-05-24,28,9,N, ,Prosocial,Partner absent,SAL,L,0
2,404,2017-05-24,28,10,N, ,Altruistic,Partner absent,SAL,R,1
2,404,2017-05-24,28,11,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-05-24,28,12,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-05-24,28,13,N, ,Altruistic,Partner absent,SAL,NA,NA
2,404,2017-05-24,28,14,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-05-24,28,15,N, ,Altruistic,Partner absent,SAL,NA,NA
2,404,2017-05-24,28,16,N, ,Altruistic,Partner absent,SAL,R,1
2,404,2017-05-25,29,1,R,791,Pre-test,Partner present,A,R,1
2,404,2017-05-25,29,2,R,791,Pre-test,Partner present,A,R,1
2,404,2017-05-25,29,3,R,791,Pre-test,Partner present,A,L,1
2,404,2017-05-25,29,4,R,791,Pre-test,Partner present,A,L,1
2,404,2017-05-25,29,5,R,791,Side bias,Partner present,A,R,1
2,404,2017-05-25,29,6,R,791,Side bias,Partner present,A,R,1
2,404,2017-05-25,29,7,R,791,Side bias,Partner present,A,L,0
2,404,2017-05-25,29,8,R,791,Side bias,Partner present,A,R,1
2,404,2017-05-25,29,9,R,791,Prosocial,Partner present,A,L,0
2,404,2017-05-25,29,10,R,791,Prosocial,Partner present,A,R,1
2,404,2017-05-25,29,11,R,791,Altruistic,Partner present,A,NA,NA
2,404,2017-05-25,29,12,R,791,Altruistic,Partner present,A,NA,NA
2,404,2017-05-25,29,13,R,791,Prosocial,Partner present,A,R,1
2,404,2017-05-25,29,14,R,791,Altruistic,Partner present,A,NA,NA
2,404,2017-05-25,29,15,R,791,Prosocial,Partner present,A,L,0
2,404,2017-05-25,29,16,R,791,Altruistic,Partner present,A,NA,NA
2,404,2017-05-26,30,1,N, ,Pre-test,Partner absent,SAL,R,0
2,404,2017-05-26,30,2,N, ,Pre-test,Partner absent,SAL,R,1
2,404,2017-05-26,30,3,N, ,Pre-test,Partner absent,SAL,R,1
2,404,2017-05-26,30,4,N, ,Pre-test,Partner absent,SAL,L,1
2,404,2017-05-26,30,5,N, ,Side bias,Partner absent,SAL,L,0
2,404,2017-05-26,30,6,N, ,Side bias,Partner absent,SAL,R,1
2,404,2017-05-26,30,7,N, ,Side bias,Partner absent,SAL,R,1
2,404,2017-05-26,30,8,N, ,Side bias,Partner absent,SAL,R,1
2,404,2017-05-26,30,9,N, ,Altruistic,Partner absent,SAL,NA,NA
2,404,2017-05-26,30,10,N, ,Prosocial,Partner absent,SAL,L,0
2,404,2017-05-26,30,11,N, ,Prosocial,Partner absent,SAL,L,0
2,404,2017-05-26,30,12,N, ,Altruistic,Partner absent,SAL,NA,NA
2,404,2017-05-26,30,13,N, ,Altruistic,Partner absent,SAL,NA,NA
2,404,2017-05-26,30,14,N, ,Prosocial,Partner absent,SAL,L,0
2,404,2017-05-26,30,15,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-05-26,30,16,N, ,Altruistic,Partner absent,SAL,NA,NA
2,404,2017-05-30,31,1,R,791,Pre-test,Partner present,B,L,1
2,404,2017-05-30,31,2,R,791,Pre-test,Partner present,B,L,1
2,404,2017-05-30,31,3,R,791,Pre-test,Partner present,B,R,1
2,404,2017-05-30,31,4,R,791,Pre-test,Partner present,B,R,1
2,404,2017-05-30,31,5,R,791,Side bias,Partner present,B,L,0
2,404,2017-05-30,31,6,R,791,Side bias,Partner present,B,L,0
2,404,2017-05-30,31,7,R,791,Side bias,Partner present,B,L,0
2,404,2017-05-30,31,8,R,791,Side bias,Partner present,B,R,1
2,404,2017-05-30,31,9,R,791,Prosocial,Partner present,B,L,0
2,404,2017-05-30,31,10,R,791,Prosocial,Partner present,B,L,0
2,404,2017-05-30,31,11,R,791,Altruistic,Partner present,B,NA,NA
2,404,2017-05-30,31,12,R,791,Altruistic,Partner present,B,NA,NA
2,404,2017-05-30,31,13,R,791,Altruistic,Partner present,B,NA,NA
2,404,2017-05-30,31,14,R,791,Prosocial,Partner present,B,L,0
2,404,2017-05-30,31,15,R,791,Prosocial,Partner present,B,L,0
2,404,2017-05-30,31,16,R,791,Altruistic,Partner present,B,R,1
2,404,2017-05-31,32,1,N, ,Pre-test,Partner absent,SAL,L,1
2,404,2017-05-31,32,2,N, ,Pre-test,Partner absent,SAL,R,1
2,404,2017-05-31,32,3,N, ,Pre-test,Partner absent,SAL,R,1
2,404,2017-05-31,32,4,N, ,Pre-test,Partner absent,SAL,L,1
2,404,2017-05-31,32,5,N, ,Side bias,Partner absent,SAL,L,0
2,404,2017-05-31,32,6,N, ,Side bias,Partner absent,SAL,R,1
2,404,2017-05-31,32,7,N, ,Side bias,Partner absent,SAL,L,0
2,404,2017-05-31,32,8,N, ,Side bias,Partner absent,SAL,R,1
2,404,2017-05-31,32,9,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-05-31,32,10,N, ,Altruistic,Partner absent,SAL,NA,NA
2,404,2017-05-31,32,11,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-05-31,32,12,N, ,Altruistic,Partner absent,SAL,NA,NA
2,404,2017-05-31,32,13,N, ,Altruistic,Partner absent,SAL,NA,NA
2,404,2017-05-31,32,14,N, ,Prosocial,Partner absent,SAL,L,0
2,404,2017-05-31,32,15,N, ,Prosocial,Partner absent,SAL,R,1
2,404,2017-05-31,32,16,N, ,Altruistic,Partner absent,SAL,NA,NA
2,404,2017-06-01,33,1,R,791,Pre-test,Partner present,A,R,1
2,404,2017-06-01,33,2,R,791,Pre-test,Partner present,A,L,1
2,404,2017-06-01,33,3,R,791,Pre-test,Partner present,A,NA,NA
2,404,2017-06-01,33,4,R,791,Pre-test,Partner present,A,R,0
2,404,2017-06-01,33,5,R,791,Pre-test,Partner present,A,R,1
2,404,2017-06-01,33,6,R,791,Pre-test,Partner present,A,L,1
2,404,2017-06-01,33,7,R,791,Pre-test,Partner present,A,R,1
2,404,2017-06-01,33,8,R,791,Pre-test,Partner present,A,L,1
